timestamp, x, y, z, qx, qy, qz, qw, vx, vy, vz, bgx, bgy, bgz, bax, bay, baz
51199944732415, 19.910545484299017716, 0.93929734349237181679, 2.5077613887809828697, -0.025833230815129448743, 0.043546043009983180505, -0.10178695061167145064, 0.99351688612172162074, 4.4673955175950261776, -0.78537861555585353202, -0.37685104163097549179, 0.00041432067438434055711, 0.0028886463124738036984, 0.0057375665963633835226, 0.22900288299160312389, 0.15035095894685657214, 9.8327603804422682998
51200150931711, 20.806835217010384298, 0.80741153996892434108, 2.3342816838191904338, -0.025248468420144141305, 0.042663510945640227556, -0.10252831854236825471, 0.99349397762296620673, 4.4604892765817698574, -0.81376206199096945415, -0.35324809563553388747, -0.00064467869604927191367, 0.0037953995479936119412, 0.006312946437145075182, -0.050651250091202998371, 0.051410742571655315691, 9.8027949137335124163
51200357503744, 21.642107679815705268, 0.64602979981622388195, 2.1227371226829050421, -0.025670932198459315426, 0.044490812082557458507, -0.09976309017027522319, 0.99368450562538923609, 4.3653428150769091332, -0.76378181051206028851, -0.31504630383909570934, -0.00068803057319403136682, 0.0024955274455945881257, 0.006450193268696565764, -0.076727377866203649859, 0.0064978879851313522953, 9.7471355472943947973
51200565653760, 22.481981177174116482, 0.4462817034541193828, 1.8399256521892441985, -0.026813660279327137387, 0.045678556917012405614, -0.093061362510567596784, 0.99425051162575761587, 3.9835547244034170689, -0.67426087873159923358, -0.31757040517355394904, -0.00076768661885051007066, 0.0019598461616469058273, 0.0040181456388681709158, 0.2105494071422255864, 0.043170941984300707783, 9.7573679747725794442
51200770469631, 23.185876943826951191, 0.3195969073511544245, 1.6699156236654546515, -0.025719760871021530441, 0.043706141462727894631, -0.088602830817859426493, 0.99477525374842290518, 3.6856900666960590307, -0.57261009518586514222, -0.29594586288254209894, -0.002008299176087274384, 0.0027847335262506907674, 0.0041623553626574331249, 0.20766331697951181945, 0.017446165825866721821, 9.7928234784937071566
51200977085184, 23.908377905037312416, 0.19780067373155341137, 1.4303593647863721561, -0.027579887897756481113, 0.045876014311814802826, -0.08079395934284741565, 0.99529245813887068373, 3.4671215085935074285, -0.47478187737001259494, -0.29828238490231318014, -0.001844233749430198915, 0.0010941841600228803619, 0.0022641209643191862431, 0.077219262153805423576, -0.091261928012507431696, 9.8626457470061801303
51201183591424, 24.52523617859901961, 0.14107510740524226156, 1.1666866635153880782, -0.026888874056787585159, 0.053260826093856343533, -0.067618293241554022766, 0.99592571975768229287, 3.2251362810640062939, -0.36844036021774251299, -0.34269782184573471806, -0.0025686677767497475937, -0.00097066738295235985463, 0.00082380943669434821691, 0.060578164959204490458, -0.084145935376941080608, 9.9309439452355423583
51201390147584, 25.063025299316830541, 0.076543971963150880811, 1.0275070652423974327, -0.025463551365739696408, 0.057971761047389824828, -0.058219433062328282413, 0.99629382216633755043, 3.1708276651872124852, -0.30653919912913230039, -0.3755987264246135604, -0.002313598723458723961, -0.0017030236627319458344, 0.0008121941518306745756, -0.21090612506390088443, -0.040814077862208954228, 9.9231979838872064192
51201596779264, 25.641687425385796928, 0.015364608956198439957, 1.0015251916103249386, -0.024931408193512461652, 0.055433479325175158414, -0.046618847060196332011, 0.99706180217385320663, 2.9586929643388972799, -0.32613646760328196539, -0.27852889210579578894, -0.0021025914912216055012, 0.00015757956005454823271, -0.0010603064527009650481, -0.12774457692454826985, 0.18110263531083500843, 9.7005021755252158755
51201803526912, 26.176263041160716227, -0.032559776802960592457, 0.95059822592055431834, -0.025264872968495170197, 0.056110652729673235473, -0.039681930866974163274, 0.99731570989672302385, 2.5853895604521999196, -0.21938906450124651126, -0.23300867463288887915, -0.0016481271287675887047, 0.00023409924771769312878, 0.00010201498579030712083, 0.059532084960494391357, 0.076888585478942950147, 9.70387024599101089
51202010152192, 26.621312762317689504, -0.071104641632213305691, 0.90291892141398100158, -0.025405773603046993836, 0.056964971204075010025, -0.035652929240510444764, 0.99741586480260124858, 2.2610008585596292896, -0.12369819534480147594, -0.22739229209475164684, -0.0016994403545269054241, 0.0002553988603856659754, 0.0028273532766571424051, 0.13564827919124641809, -0.048090183012043444255, 9.8004541297403484634
51202216819968, 27.019411427555272809, -0.12923640102130357077, 0.82238922802080072216, -0.023691876205442705117, 0.056932076957309174503, -0.030224746139928863886, 0.99763916239087668814, 2.0637729263671475977, -0.057049526151249800587, -0.29088508581054833835, -0.0021758464741813074439, 0.0021268729264792554309, 0.0037372345596036653584, 0.087637434184052925845, -0.057424466073843022373, 9.9194373124793280283
51202423545343, 27.37978219116424583, -0.15225615816395343671, 0.75005096239068835828, -0.02135261519933717364, 0.053162137489288059655, -0.024544713391454111434, 0.9980558150756151381, 1.8846353870366263639, -0.040186121770352717375, -0.32229159180457811473, -0.0029386025856298026923, 0.0040697738006825806209, 0.0048944023088134313779, 0.082500564490690819763, 0.065631369793347743569, 9.9643474843218697856
51202630244608, 27.748881865334837471, -0.19381257103928664631, 0.61671916204733800981, -0.019392798262245682789, 0.053586297250961333061, -0.017007232757275628221, 0.99823002467188459708, 1.759280590142102918, -0.0087457593907604228023, -0.39675373300945104837, -0.0037152403881862399587, 0.0051440087292827802595, 0.0029341853477688802782, 0.022674877375284500924, 0.020544620336343223654, 10.107766794501714003
51202836975104, 28.119513718637755062, -0.21087507366057642311, 0.50411353700462646632, -0.018384857094359493418, 0.052789064702517464467, -0.0064429013372888010655, 0.9984156452599345366, 1.5247216284252702589, -0.0048792308794330004063, -0.32446575206590405616, -0.0054400535534629007595, 0.0074332975688485847243, 0.00047501065743938862204, 0.11145778681127604948, 0.064626579061218603073, 9.7540793453422498516
51203043756031, 28.39086337419407613, -0.21936729582939343275, 0.4602039947593369873, -0.017517472613936699299, 0.05232013760330868346, 0.0027390582292385239407, 0.99847295352173048855, 1.2755384940288161388, 0.009433201480748944559, -0.22146761692099226071, -0.0055140577363766620639, 0.0076086653177018107388, -0.001143401852949675352, 0.29559282042516227262, 0.053753375970044967036, 9.5385449253993570551
51203251351808, 28.633919967894708947, -0.21023559646331832496, 0.43875624729126527779, -0.018019846471981324637, 0.055727605897941810686, 0.013659190935319387786, 0.99818993462016158968, 1.2673425220951555215, 0.033578907051592811472, -0.15856048310174453153, -0.0045433415437850718788, 0.0053914893526444945121, -0.0031092533789565889556, 0.099034870504338096131, -0.037959400949399285663, 9.6097297327514965559
51203461420544, 28.795984584694831909, -0.20293889023545616523, 0.42938636891398507256, -0.018197544839795871258, 0.055881899613254841508, 0.02308182319657465717, 0.99800465534752880181, 1.2077378083485730276, 0.042379283951531634966, -0.13251286595046773975, -0.0033283568629759278934, 0.0048489294329106796128, -0.0041117234100980495567, 0.11065517423671310249, -0.036446599090266262877, 9.6850250853646517868
51203664454143, 29.038104225476967457, -0.20167333692984756865, 0.38794061863245871136, -0.018374653564198741018, 0.057564171038269960901, 0.032111676992699685063, 0.99765604219078896087, 1.2357723756412579696, 0.1173969069879259447, -0.19204631270731753467, -0.0024270846129626488796, 0.0047935148503996062239, -0.0039052714935073808838, 0.057657946293292246243, -0.078362177656958451055, 9.7758039650326331582
51203870567680, 29.315554128538916956, -0.17237016146081163281, 0.35460616686890977789, -0.017732664584676646052, 0.056911702209005009256, 0.046061241210087595921, 0.99715844920282725727, 1.4491010799562615841, 0.21783258557068821415, -0.21413386719444860162, -0.0019078281706391543669, 0.0040756829051130571626, -0.004701537193643533924, -0.07836380057646852304, -0.16182484051288076321, 9.792284972555648892
51204076531967, 29.612923827968355539, -0.10983568570554390342, 0.29330987982675021941, -0.01446543711158737068, 0.0555484115587159058, 0.064708017581510554606, 0.99625197493563122375, 1.7279432473703739692, 0.40294420588934692917, -0.22573281967259092862, -0.0025882988806669345039, 0.0024541580707210888281, -0.0067310570719211881147, -0.12695772958794851459, -0.33152598783792663895, 9.9066543569852854034
51204282804479, 29.950838191189774307, -0.0079235193007778266516, 0.20917020495567711924, -0.01182841592805304945, 0.056418005023610197368, 0.089528828197350571183, 0.99431468168150793918, 2.0254424640242731925, 0.52187279522660057207, -0.32195099608645966205, -0.0031457220558166053455, 0.0046531451998501251882, -0.0080734729397227492087, -0.22143791514335006698, -0.18574007987791626983, 9.9643736679240966225
51204489235968, 30.376550057667571991, 0.12210850467563577615, 0.15337863368679593989, -0.0096998958958403776187, 0.058955529399311368266, 0.11994068469233798435, 0.9909815284496429344, 2.2704901978363900561, 0.7708987643374127785, -0.36637920413958247057, -0.001884425459358074267, 0.0040259508104637572318, -0.01042223446640705084, -0.25539405366170514489, -0.32123738317003247555, 9.8623473029863539807
51204695098112, 30.85627263819256072, 0.31279680531467846105, 0.084245362590426198235, -0.0079766719362724339965, 0.060510266402075914283, 0.1573704200300401479, 0.98565177992247343663, 2.4018901841428546007, 1.0386170786035922031, -0.44178442797809802656, -0.0004864685794059820604, 0.0049531263508026512205, -0.0095101280490137822532, -0.01096753203720923775, -0.1742961169285316414, 9.906812830673974446
51204901093376, 31.349853862686295258, 0.54640240314270671629, -0.0088853735120984905782, -0.0068910948695361465971, 0.06031947067464631107, 0.19946648745242706591, 0.97802208290632208776, 2.4898732469296098735, 1.3477226520015375133, -0.46040669540862039222, 0.0004427309699018693338, 0.0063206728789508403316, -0.010263406259785605446, 0.030947655327539291825, -0.243040987530933561, 9.7823141780713420701
51205107275520, 31.876585765570062847, 0.83210543975186379573, -0.079050085821538315645, -0.0076163662775900692684, 0.063279663135190886147, 0.24447878208066126104, 0.96755764702191215942, 2.5774312600261910511, 1.6562436709399825929, -0.42823863575484860666, 0.0017520911551346806008, 0.0045812418058843867863, -0.010748242194434121446, -0.0018276181068616614844, -0.17458478744206590294, 9.8450435089855616866
51205313357056, 32.374708444096413018, 1.160788116534730241, -0.19052062397808261496, -0.004979181494991335305, 0.066865818417511796445, 0.29197596817810550496, 0.95407243125742524636, 2.4686110907199219078, 1.8589394957347180615, -0.54130239760589959896, 0.0012333312101380450396, 0.0053420395839091317988, -0.010296771103670908365, 0.28632494090748400462, -0.065326763218318137372, 10.073738570337020803
51205519635712, 32.826452949001833304, 1.5008787447141944682, -0.24586805496178626429, 0.0024677277761568027457, 0.07028975822706293175, 0.34284644138716158235, 0.93675481201655086405, 2.3064576879069642601, 2.0827645293957672834, -0.39889359646699756867, 0.00127861768421113557, 0.0076843584609987882622, -0.014585031384138191779, 0.50613852675564474648, -0.15632712863548364757, 9.5457974581909823542
51205725896192, 33.246209243593526139, 1.955250884940746392, -0.34110820590866447466, 0.0075406889011734451467, 0.065268104911359342557, 0.39180485510384910341, 0.91769938869393796743, 2.1889376789562198233, 2.4804633510568234733, -0.47793954323397941364, 0.0051679511086316657839, 0.0082201955545204864056, -0.016423793608402126321, 0.35388876972882887806, -0.063817297164545525034, 9.7578849212992366802
51205932273407, 33.615659761156265972, 2.4632396786453587545, -0.43916351818479570923, 0.006513188410252843466, 0.063290540018010196799, 0.4394695653301665117, 0.89600133206902987659, 2.0650793626646528622, 2.7750409721963169574, -0.58200602976188375859, 0.0063244797971338719694, 0.0082645978700377886045, -0.016704190750926790204, 0.36655195783289368228, 0.11614048487360818795, 9.9959151910056487367
51206138705407, 34.055969906895185773, 3.0346216232858620465, -0.56576024650577450004, 0.0085162267323870555202, 0.060023814856227757086, 0.48281770588478811757, 0.87361987066257740242, 2.0141856172743479725, 3.0559948712095019729, -0.62174917071997837237, 0.0071555594366141863499, 0.0091923097119101949276, -0.015100622314972110202, 0.31813625937644118835, 0.35208223385978959508, 9.9856378485054939631
51206345328640, 34.467868861361722566, 3.6887650640132334523, -0.62106863480538487821, 0.018078738543947023287, 0.066785006022135093295, 0.52553583913032597685, 0.84795342087455916058, 2.0024276191092451604, 3.4213543332327422952, -0.46040979992403191501, 0.0051264418929504312894, 0.0064636480664543348798, -0.014077048710976973467, 0.20787050169114318354, 0.43841889633335962007, 9.6828318288963100002
51206552761856, 34.847382040299336836, 4.4610010251094340816, -0.72001559489337907394, 0.022856962604391895671, 0.069338608887161548577, 0.5648190946755079489, 0.82197877519315198924, 1.6504573869983731882, 3.9735547353482254529, -0.51798460190717132701, 0.0082685342208973222622, 0.0044262353186317300938, -0.014445861943981340089, 0.090162060436563495891, 0.09076359605323131019, 9.8795832285139422169
51206758906624, 35.128797206916800633, 5.3435173451856767812, -0.82991208780663483502, 0.023055139844189057735, 0.065295101993810084062, 0.6004150577564176805, 0.79668486153669337835, 1.3921615492593117924, 4.4056427531801043429, -0.5343824973576686288, 0.0089096775072810795171, 0.0050600407691814416541, -0.012924233146636199959, 0.043850464453731148595, 0.1004932722285829666, 9.8157713565960680313
51206965977343, 35.37636845027881094, 6.2611035054169148495, -0.89951967108426067465, 0.02877812341083474737, 0.063429355273397838855, 0.62914704126640652593, 0.77415924522560486398, 1.251622141886490347, 4.7035788059909071634, -0.40722464418021986354, 0.0088364419844903802775, 0.0042036739491052134768, -0.010772586527293631295, 0.078135153858282249684, 0.35891655782773490557, 9.6414051985978392878
51207173239807, 35.590785044397705406, 7.2640593154766461836, -0.96272305096552379666, 0.028504705550589877483, 0.060596521464761111953, 0.6508447686791731801, 0.75625169780358070248, 0.91942922398901405501, 5.1542499872327800503, -0.41630518818879724829, 0.010632363511417207771, 0.0018144082860279946851, -0.009695741536659247331, -0.15646132898522135957, 0.058935295206803850476, 9.7450255280136452996
51207381566463, 35.744996305010225512, 8.3207652829516938198, -1.0535616411087458388, 0.030297126235885710882, 0.059772320503537049174, 0.66886288678398053698, 0.74035923208025800069, 0.69474840499177947795, 5.5980993836279555609, -0.40382264735932860145, 0.0081805087463778826395, 0.001274424170376643262, -0.0099157660999925831269, -0.33947654389067127845, -0.21063731628877996327, 9.9969479070807292231
51207587897855, 35.874161965169278687, 9.4586098114211925036, -1.1012725403318568418, 0.034275855283991928102, 0.06498159588110571927, 0.68180744311099850119, 0.72783320098751891347, 0.55269829904230149964, 5.92191051276764302, -0.2724411632644622161, 0.005278878461133266857, 0.0013115365098438753165, -0.0088990023056503934906, -0.33092541519578844156, -0.11864865607631680522, 9.6910475133406528414
